Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
07-07-2012,7,July,2012,25,Young Adults (25-34),F,Canada,Alberta,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,392,688,1080
07-07-2011,7,July,2011,25,Young Adults (25-34),F,Canada,Alberta,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,196,344,540
20-07-2012,20,July,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
20-07-2011,20,July,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3598,6076,9674
27-07-2012,27,July,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
27-07-2011,27,July,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3598,6076,9674
19-08-2012,19,August,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
19-08-2011,19,August,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
20-08-2012,20,August,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
20-08-2011,20,August,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
05-12-2012,5,December,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
05-12-2011,5,December,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
22-01-2013,22,January,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
22-01-2015,22,January,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
15-02-2013,15,February,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
15-02-2015,15,February,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",3,1519,2443,2699,4557,7256
26-03-2013,26,March,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
26-03-2015,26,March,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",3,1519,2443,2699,4557,7256
27-03-2013,27,March,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
27-03-2015,27,March,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",3,1519,2443,2699,4557,7256
02-05-2013,2,May,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
02-05-2015,2,May,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,900,1519,2419
15-10-2013,15,October,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
15-10-2015,15,October,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",3,1555,2443,2591,4665,7256
29-12-2013,29,December,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
29-12-2015,29,December,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1727,3110,4837
31-12-2013,31,December,2013,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
31-12-2015,31,December,2015,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",3,1555,2443,2591,4665,7256
24-11-2012,24,November,2012,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1581,3110,4691
24-11-2011,24,November,2011,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,790,1555,2345
04-07-2013,4,July,2013,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,790,1555,2345
04-07-2015,4,July,2015,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,2371,4665,7036
13-01-2014,13,January,2014,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,790,1555,2345
13-01-2016,13,January,2016,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,790,1555,2345
19-04-2014,19,April,2014,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,790,1555,2345
19-04-2016,19,April,2016,46,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,790,1555,2345
08-07-2013,8,July,2013,50,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,448,1555,2003
08-07-2015,8,July,2015,50,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,448,1555,2003
02-09-2012,2,September,2012,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,897,3110,4007
02-09-2011,2,September,2011,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,448,1555,2003
15-06-2013,15,June,2013,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,448,1555,2003
15-06-2015,15,June,2015,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,448,1555,2003
12-09-2013,12,September,2013,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,205,713,918
12-09-2015,12,September,2015,22,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,205,713,918
18-05-2012,18,May,2012,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
18-05-2011,18,May,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
25-10-2012,25,October,2012,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
25-10-2011,25,October,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
11-11-2012,11,November,2012,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
11-11-2011,11,November,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
12-11-2012,12,November,2012,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
12-11-2011,12,November,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",4,713,1120,911,2852,3763
27-11-2012,27,November,2012,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
27-11-2011,27,November,2011,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
10-09-2013,10,September,2013,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
10-09-2015,10,September,2015,24,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
15-10-2012,15,October,2012,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,388,1426,1814
15-10-2011,15,October,2011,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,583,2139,2722
29-11-2012,29,November,2012,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,388,1426,1814
29-11-2011,29,November,2011,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,583,2139,2722
21-09-2013,21,September,2013,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
21-09-2015,21,September,2015,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
08-10-2013,8,October,2013,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
08-10-2015,8,October,2015,24,Youth (<25),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,583,2139,2722
04-03-2012,4,March,2012,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
04-03-2011,4,March,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
02-08-2012,2,August,2012,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
02-08-2011,2,August,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
22-09-2012,22,September,2012,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
22-09-2011,22,September,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",4,713,1120,1046,2852,3898
08-11-2012,8,November,2012,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
08-11-2011,8,November,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",4,713,1120,1046,2852,3898
27-11-2012,27,November,2012,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
27-11-2011,27,November,2011,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
23-03-2013,23,March,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
23-03-2015,23,March,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
28-06-2013,28,June,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
28-06-2015,28,June,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
03-07-2013,3,July,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
03-07-2015,3,July,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
26-07-2013,26,July,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
26-07-2015,26,July,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
13-10-2013,13,October,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
13-10-2015,13,October,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
27-10-2013,27,October,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
27-10-2015,27,October,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
27-12-2013,27,December,2013,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
27-12-2015,27,December,2015,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
05-05-2014,5,May,2014,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
05-05-2016,5,May,2016,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
12-05-2014,12,May,2014,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
12-05-2016,12,May,2016,25,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,784,2139,2923
02-03-2012,2,March,2012,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
02-03-2011,2,March,2011,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
07-12-2012,7,December,2012,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
07-12-2011,7,December,2011,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",4,713,1120,911,2852,3763
31-12-2012,31,December,2012,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,456,1426,1882
31-12-2011,31,December,2011,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
22-05-2013,22,May,2013,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
22-05-2015,22,May,2015,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
11-07-2013,11,July,2013,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
11-07-2015,11,July,2015,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
10-11-2013,10,November,2013,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
10-11-2015,10,November,2015,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
21-12-2013,21,December,2013,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
21-12-2015,21,December,2015,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,228,713,941
16-03-2014,16,March,2014,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
16-03-2016,16,March,2016,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,456,1426,1882
28-06-2014,28,June,2014,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
28-06-2016,28,June,2016,26,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
10-01-2013,10,January,2013,27,Young Adults (25-34),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
10-01-2015,10,January,2015,27,Young Adults (25-34),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
28-11-2013,28,November,2013,27,Young Adults (25-34),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
28-11-2015,28,November,2015,27,Young Adults (25-34),F,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,194,713,907
09-01-2013,9,January,2013,26,Young Adults (25-34),M,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,194,713,907
09-01-2015,9,January,2015,26,Young Adults (25-34),M,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,194,713,907
04-12-2013,4,December,2013,26,Young Adults (25-34),M,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,194,713,907
04-12-2015,4,December,2015,26,Young Adults (25-34),M,Australia,Tasmania,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,583,2139,2722
05-07-2012,5,July,2012,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,381,688,1069
05-07-2011,5,July,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,191,344,535
14-07-2012,14,July,2012,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,381,688,1069
14-07-2011,14,July,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,191,344,535
16-12-2012,16,December,2012,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,381,688,1069
16-12-2011,16,December,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",4,344,540,762,1376,2138
05-02-2014,5,February,2014,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
05-02-2016,5,February,2016,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
27-02-2014,27,February,2014,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
27-02-2016,27,February,2016,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1727,3110,4837
01-06-2014,1,June,2014,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
01-06-2016,1,June,2016,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
18-01-2013,18,January,2013,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,497,1555,2052
18-01-2015,18,January,2015,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,497,1555,2052
17-04-2013,17,April,2013,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,497,1555,2052
17-04-2015,17,April,2015,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,497,1555,2052
06-03-2014,6,March,2014,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
06-03-2016,6,March,2016,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
21-04-2014,21,April,2014,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
21-04-2016,21,April,2016,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,456,1426,1882
07-06-2014,7,June,2014,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
07-06-2016,7,June,2016,51,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,228,713,941
14-01-2012,14,January,2012,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
14-01-2011,14,January,2011,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",4,344,540,503,1376,1879
25-05-2012,25,May,2012,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
25-05-2011,25,May,2011,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
03-12-2012,3,December,2012,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
03-12-2011,3,December,2011,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",4,344,540,503,1376,1879
26-01-2013,26,January,2013,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
26-01-2015,26,January,2015,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
30-01-2013,30,January,2013,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
30-01-2015,30,January,2015,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
06-02-2013,6,February,2013,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
06-02-2015,6,February,2015,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
26-06-2013,26,June,2013,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
26-06-2015,26,June,2015,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
25-07-2013,25,July,2013,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
